Año;Mes;CodCliente;codproducto;mercado;Pais;MontoUSD
2005;3;C0030;FRU0008;CHILE;CHILE;505
2005;3;C0030;FRU0004;CHILE;CHILE;505
2005;3;C0030;FRU0018;CHILE;CHILE;654
2005;3;C0030;FRU0005;CHILE;CHILE;83
2005;3;C0030;FRU0013;CHILE;CHILE;1010
2005;3;C0030;FRU0006;CHILE;CHILE;589
2005;3;C0030;FRU0022;CHILE;CHILE;167
2005;3;C0030;FRU0012;CHILE;CHILE;211
2005;3;C0030;FRU0016;CHILE;CHILE;84
2005;3;C0030;FRU0030;CHILE;CHILE;84
2005;3;C0032;FRU0005;CHILE;CHILE;1581
2005;3;C0032;FRU0022;CHILE;CHILE;1054
2005;3;C0032;FRU0018;CHILE;CHILE;1279
2005;3;C0032;FRU0006;CHILE;CHILE;4468
2005;3;C0032;FRU0030;CHILE;CHILE;891
2005;3;C0032;FRU0028;CHILE;CHILE;555
2005;3;C0032;FRU0021;CHILE;CHILE;2347
2005;3;C0032;FRU0008;CHILE;CHILE;2154
2005;3;C0032;FRU0017;CHILE;CHILE;2945
2005;3;C0031;FRU0006;CHILE;CHILE;4143
2005;3;C0032;FRU0027;CHILE;CHILE;1857
2005;3;C0032;FRU0004;CHILE;CHILE;2880
2005;3;C0032;FRU0015;CHILE;CHILE;314
2005;3;C0032;FRU0023;CHILE;CHILE;1571
2005;3;C0032;FRU0002;CHILE;CHILE;1476
2005;3;C0032;FRU0032;CHILE;CHILE;1181
2005;3;C0032;FRU0033;CHILE;CHILE;343
2005;3;C0031;FRU0013;CHILE;CHILE;2154
2005;3;C0031;FRU0009;CHILE;CHILE;326
2005;3;C0031;FRU0018;CHILE;CHILE;1178
2005;3;C0031;FRU0023;CHILE;CHILE;981
2005;3;C0031;FRU0004;CHILE;CHILE;2943
2005;3;C0031;FRU0021;CHILE;CHILE;735
2005;3;C0031;FRU0027;CHILE;CHILE;459
2005;3;C0031;FRU0033;CHILE;CHILE;183
2005;3;C0031;FRU0017;CHILE;CHILE;348
2005;3;C0031;FRU0034;CHILE;CHILE;147
2005;3;C0031;FRU0015;CHILE;CHILE;817
2005;3;C0031;FRU0031;CHILE;CHILE;411
2005;3;C0031;FRU0008;CHILE;CHILE;1145
2005;3;C0031;FRU0005;CHILE;CHILE;196
2005;3;C0031;FRU0032;CHILE;CHILE;443
2005;3;C0031;FRU0030;CHILE;CHILE;799
2005;3;C0031;FRU0016;CHILE;CHILE;266
2005;3;C0031;FRU0003;CHILE;CHILE;443
2005;3;C0031;FRU0002;CHILE;CHILE;887
2005;3;C0031;FRU0035;CHILE;CHILE;331
2005;3;C0031;FRU0028;CHILE;CHILE;92
2005;3;C0031;FRU0022;CHILE;CHILE;654
2005;3;C0031;FRU0036;CHILE;CHILE;92
2005;3;C0034;FRU0006;CHILE;CHILE;5087
2005;3;C0035;FRU0013;CHILE;CHILE;1007
2005;3;C0035;FRU0018;CHILE;CHILE;325
2005;3;C0035;FRU0009;CHILE;CHILE;488
2005;3;C0035;FRU0004;CHILE;CHILE;305
2005;3;C0035;FRU0008;CHILE;CHILE;152
2005;3;C0035;FRU0012;CHILE;CHILE;254
2005;3;C0035;FRU0005;CHILE;CHILE;152
2005;3;C0035;FRU0006;CHILE;CHILE;305
2005;3;C0035;FRU0032;CHILE;CHILE;305
2005;3;C0035;FRU0016;CHILE;CHILE;101
2005;3;C0035;FRU0003;CHILE;CHILE;101
2005;3;C0035;FRU0030;CHILE;CHILE;101
2005;3;C0035;FRU0002;CHILE;CHILE;101
2005;4;C0030;FRU0032;CHILE;CHILE;126
2005;4;C0030;FRU0003;CHILE;CHILE;296
2005;4;C0030;FRU0018;CHILE;CHILE;196
2005;4;C0030;FRU0009;CHILE;CHILE;593
2005;4;C0030;FRU0004;CHILE;CHILE;551
2005;4;C0030;FRU0013;CHILE;CHILE;288
2005;4;C0030;FRU0030;CHILE;CHILE;127
2005;4;C0030;FRU0002;CHILE;CHILE;127
2005;4;C0030;FRU0005;CHILE;CHILE;127
2005;4;C0030;FRU0022;CHILE;CHILE;127
2005;4;C0030;FRU0008;CHILE;CHILE;127
2005;4;C0030;FRU0023;CHILE;CHILE;425
2005;4;C0032;FRU0027;CHILE;CHILE;6029
2005;4;C0032;FRU0035;CHILE;CHILE;1398
2005;4;C0032;FRU0006;CHILE;CHILE;5957
2005;4;C0032;FRU0021;CHILE;CHILE;4355
2005;4;C0032;FRU0004;CHILE;CHILE;5957
2005;4;C0032;FRU0005;CHILE;CHILE;742
2005;4;C0032;FRU0017;CHILE;CHILE;1745
2005;4;C0032;FRU0008;CHILE;CHILE;1865
2005;4;C0031;FRU0013;CHILE;CHILE;1272
2005;4;C0031;FRU0009;CHILE;CHILE;1313
2005;4;C0031;FRU0018;CHILE;CHILE;985
2005;4;C0031;FRU0023;CHILE;CHILE;985
2005;4;C0031;FRU0004;CHILE;CHILE;985
2005;4;C0031;FRU0008;CHILE;CHILE;656
2005;4;C0031;FRU0006;CHILE;CHILE;985
2005;4;C0031;FRU0005;CHILE;CHILE;262
2005;4;C0031;FRU0031;CHILE;CHILE;225
2005;4;C0031;FRU0027;CHILE;CHILE;93
2005;4;C0031;FRU0024;CHILE;CHILE;149
2005;4;C0031;FRU0033;CHILE;CHILE;93
2005;4;C0031;FRU0017;CHILE;CHILE;149
2005;4;C0031;FRU0028;CHILE;CHILE;93
2005;4;C0031;FRU0015;CHILE;CHILE;662
2005;4;C0031;FRU0016;CHILE;CHILE;224
2005;4;C0031;FRU0030;CHILE;CHILE;449
2005;4;C0034;FRU0003;CHILE;CHILE;3325
2005;4;C0033;FRU0025;CHILE;CHILE;900
2005;5;C0033;FRU0026;CHILE;CHILE;978
2005;5;C0033;FRU0025;CHILE;CHILE;2996
2005;5;C0031;FRU0013;CHILE;CHILE;1281
2005;5;C0031;FRU0008;CHILE;CHILE;198
2005;5;C0031;FRU0004;CHILE;CHILE;496
2005;5;C0031;FRU0006;CHILE;CHILE;826
2005;5;C0031;FRU0005;CHILE;CHILE;330
2005;5;C0031;FRU0021;CHILE;CHILE;148
2005;5;C0031;FRU0027;CHILE;CHILE;334
2005;5;C0031;FRU0024;CHILE;CHILE;93
2005;5;C0031;FRU0015;CHILE;CHILE;330
2005;5;C0031;FRU0003;CHILE;CHILE;807
2005;5;C0031;FRU0032;CHILE;CHILE;672
2005;5;C0031;FRU0030;CHILE;CHILE;358
2005;5;C0031;FRU0016;CHILE;CHILE;224
2005;6;C0030;FRU0023;CHILE;CHILE;168
2005;6;C0030;FRU0006;CHILE;CHILE;590
2005;6;C0030;FRU0016;CHILE;CHILE;42
2005;6;C0030;FRU0008;CHILE;CHILE;168
2005;6;C0030;FRU0018;CHILE;CHILE;196
2005;6;C0031;FRU0032;CHILE;CHILE;224
2005;6;C0031;FRU0030;CHILE;CHILE;314
2005;6;C0031;FRU0016;CHILE;CHILE;224
2005;6;C0031;FRU0013;CHILE;CHILE;1028
2005;6;C0031;FRU0023;CHILE;CHILE;695
2005;6;C0031;FRU0004;CHILE;CHILE;331
2005;6;C0031;FRU0008;CHILE;CHILE;331
2005;6;C0031;FRU0006;CHILE;CHILE;331
2005;6;C0031;FRU0021;CHILE;CHILE;390
2005;6;C0031;FRU0027;CHILE;CHILE;222
2005;6;C0031;FRU0024;CHILE;CHILE;316
2005;6;C0031;FRU0033;CHILE;CHILE;93
2005;6;C0031;FRU0017;CHILE;CHILE;93
2005;6;C0031;FRU0037;CHILE;CHILE;279
2005;6;C0031;FRU0015;CHILE;CHILE;331
2005;6;C0031;FRU0003;CHILE;CHILE;449
2005;6;C0031;FRU0038;CHILE;CHILE;359
2005;6;C0032;FRU0003;CHILE;CHILE;479
2005;6;C0032;FRU0032;CHILE;CHILE;898
2005;6;C0032;FRU0009;CHILE;CHILE;1720
2005;6;C0032;FRU0027;CHILE;CHILE;1120
2005;6;C0032;FRU0002;CHILE;CHILE;718
2005;6;C0032;FRU0018;CHILE;CHILE;688
2005;6;C0032;FRU0006;CHILE;CHILE;1328
2005;6;C0032;FRU0004;CHILE;CHILE;1062
2005;6;C0031;FRU0009;CHILE;CHILE;497
2005;6;C0031;FRU0039;CHILE;CHILE;331
2005;6;C0031;FRU0040;CHILE;CHILE;279
2005;6;C0031;FRU0034;CHILE;CHILE;93
2005;7;C0030;FRU0022;CHILE;CHILE;43
2005;7;C0030;FRU0008;CHILE;CHILE;199
2005;7;C0030;FRU0003;CHILE;CHILE;174
2005;7;C0030;FRU0041;CHILE;CHILE;1132
2005;7;C0030;FRU0023;CHILE;CHILE;443
2005;7;C0030;FRU0042;CHILE;CHILE;137
2005;7;C0030;FRU0043;CHILE;CHILE;137
2005;7;C0030;FRU0044;CHILE;CHILE;132
2005;7;C0031;FRU0004;CHILE;CHILE;1498
2005;7;C0031;FRU0021;CHILE;CHILE;150
2005;7;C0031;FRU0027;CHILE;CHILE;90
2005;7;C0031;FRU0024;CHILE;CHILE;90
2005;7;C0031;FRU0045;CHILE;CHILE;858
2005;7;C0031;FRU0046;CHILE;CHILE;51
2005;7;C0031;FRU0047;CHILE;CHILE;51
2005;7;C0031;FRU0048;CHILE;CHILE;51
2005;7;C0031;FRU0014;CHILE;CHILE;51
2005;7;C0031;FRU0049;CHILE;CHILE;51
2005;7;C0031;FRU0006;CHILE;CHILE;855
2005;7;C0031;FRU0050;CHILE;CHILE;51
2005;7;C0031;FRU0051;CHILE;CHILE;51
2005;7;C0031;FRU0052;CHILE;CHILE;51
2005;7;C0031;FRU0043;CHILE;CHILE;51
2005;7;C0031;FRU0003;CHILE;CHILE;181
2005;7;C0031;FRU0038;CHILE;CHILE;436
2005;7;C0031;FRU0023;CHILE;CHILE;536
2005;7;C0031;FRU0009;CHILE;CHILE;26
2005;7;C0031;FRU0053;CHILE;CHILE;268
2005;7;C0031;FRU0022;CHILE;CHILE;402
2005;7;C0031;FRU0039;CHILE;CHILE;402
2005;7;C0031;FRU0054;CHILE;CHILE;51
2005;7;C0032;FRU0027;CHILE;CHILE;1525
2005;7;C0032;FRU0009;CHILE;CHILE;173
2005;7;C0032;FRU0023;CHILE;CHILE;859
2005;7;C0032;FRU0037;CHILE;CHILE;680
2005;7;C0032;FRU0041;CHILE;CHILE;2766
2005;7;C0031;FRU0041;CHILE;CHILE;1039
2005;7;C0033;FRU0055;CHILE;CHILE;118
2005;8;C0030;FRU0056;CHILE;CHILE;45
2005;8;C0030;FRU0003;CHILE;CHILE;136
2005;8;C0030;FRU0032;CHILE;CHILE;227
2005;8;C0030;FRU0002;CHILE;CHILE;500
2005;8;C0030;FRU0006;CHILE;CHILE;45
2005;8;C0030;FRU0004;CHILE;CHILE;45
2005;8;C0030;FRU0023;CHILE;CHILE;136
2005;8;C0030;FRU0041;CHILE;CHILE;311
2005;8;C0030;FRU0057;CHILE;CHILE;69
2005;8;C0030;FRU0039;CHILE;CHILE;45
2005;8;C0030;FRU0053;CHILE;CHILE;91
2005;8;C0032;FRU0003;CHILE;CHILE;253
2005;8;C0032;FRU0032;CHILE;CHILE;253
2005;8;C0031;FRU0032;CHILE;CHILE;950
2005;8;C0031;FRU0038;CHILE;CHILE;950
2005;8;C0031;FRU0003;CHILE;CHILE;950
2005;8;C0031;FRU0041;CHILE;CHILE;1358
2005;8;C0031;FRU0023;CHILE;CHILE;876
2005;8;C0031;FRU0058;CHILE;CHILE;1577
2005;8;C0031;FRU0053;CHILE;CHILE;525
2005;8;C0031;FRU0006;CHILE;CHILE;1051
2005;8;C0031;FRU0022;CHILE;CHILE;350
2005;8;C0031;FRU0039;CHILE;CHILE;350
2005;8;C0031;FRU0021;CHILE;CHILE;394
2005;8;C0031;FRU0027;CHILE;CHILE;295
2005;8;C0031;FRU0024;CHILE;CHILE;98
2005;8;C0031;FRU0033;CHILE;CHILE;197
2005;8;C0031;FRU0045;CHILE;CHILE;876
2005;8;C0031;FRU0031;CHILE;CHILE;401
2005;9;C0030;FRU0019;CHILE;CHILE;987
2005;9;C0030;FRU0059;CHILE;CHILE;1763
2005;9;C0030;FRU0058;CHILE;CHILE;92
2005;9;C0030;FRU0006;CHILE;CHILE;230
2005;9;C0030;FRU0053;CHILE;CHILE;782
2005;9;C0030;FRU0023;CHILE;CHILE;736
2005;9;C0030;FRU0041;CHILE;CHILE;630
2005;9;C0030;FRU0032;CHILE;CHILE;138
2005;9;C0030;FRU0004;CHILE;CHILE;690
2005;9;C0030;FRU0039;CHILE;CHILE;92
2005;9;C0030;FRU0022;CHILE;CHILE;138
2005;9;C0035;FRU0023;CHILE;CHILE;674
2005;9;C0035;FRU0004;CHILE;CHILE;281
2005;9;C0035;FRU0053;CHILE;CHILE;56
2005;9;C0035;FRU0059;CHILE;CHILE;1349
2005;9;C0035;FRU0006;CHILE;CHILE;393
2005;9;C0035;FRU0041;CHILE;CHILE;1298
2005;9;C0035;FRU0032;CHILE;CHILE;2304
2005;9;C0035;FRU0016;CHILE;CHILE;112
2005;9;C0035;FRU0038;CHILE;CHILE;224
2005;9;C0035;FRU0003;CHILE;CHILE;449
2005;9;C0035;FRU0058;CHILE;CHILE;337
2005;9;C0035;FRU0057;CHILE;CHILE;449
2005;9;C0035;FRU0056;CHILE;CHILE;112
2005;9;C0032;FRU0038;CHILE;CHILE;1429
2005;9;C0032;FRU0057;CHILE;CHILE;1026
2005;9;C0032;FRU0053;CHILE;CHILE;2882
2005;9;C0032;FRU0023;CHILE;CHILE;2997
2005;9;C0032;FRU0027;CHILE;CHILE;4407
2005;9;C0032;FRU0059;CHILE;CHILE;1865
2005;9;C0032;FRU0002;CHILE;CHILE;649
2005;9;C0032;FRU0032;CHILE;CHILE;3573
2005;9;C0032;FRU0003;CHILE;CHILE;2924
2005;9;C0032;FRU0056;CHILE;CHILE;1299
2005;9;C0032;FRU0024;CHILE;CHILE;3847
2005;9;C0032;FRU0037;CHILE;CHILE;911
2005;9;C0032;FRU0022;CHILE;CHILE;1441
2005;9;C0032;FRU0060;CHILE;CHILE;2306
2005;9;C0032;FRU0058;CHILE;CHILE;2306
2005;9;C0032;FRU0021;CHILE;CHILE;2279
2005;9;C0032;FRU0033;CHILE;CHILE;1823
2005;9;C0032;FRU0006;CHILE;CHILE;3027
2005;9;C0031;FRU0059;CHILE;CHILE;899
2005;9;C0031;FRU0040;CHILE;CHILE;748
2005;9;C0031;FRU0027;CHILE;CHILE;607
2005;9;C0031;FRU0024;CHILE;CHILE;607
2005;9;C0031;FRU0033;CHILE;CHILE;505
2005;9;C0031;FRU0037;CHILE;CHILE;303
2005;9;C0031;FRU0034;CHILE;CHILE;101
2005;9;C0031;FRU0045;CHILE;CHILE;1798
2005;9;C0031;FRU0047;CHILE;CHILE;34
2005;9;C0031;FRU0046;CHILE;CHILE;34
2005;9;C0031;FRU0048;CHILE;CHILE;34
2005;9;C0031;FRU0014;CHILE;CHILE;34
2005;9;C0031;FRU0049;CHILE;CHILE;34
2005;9;C0031;FRU0006;CHILE;CHILE;34
2005;9;C0031;FRU0057;CHILE;CHILE;719
2005;9;C0031;FRU0038;CHILE;CHILE;487
2005;9;C0031;FRU0032;CHILE;CHILE;487
2005;9;C0031;FRU0003;CHILE;CHILE;487
2005;10;C0030;FRU0059;CHILE;CHILE;142
2005;10;C0030;FRU0004;CHILE;CHILE;326
2005;10;C0030;FRU0039;CHILE;CHILE;139
2005;10;C0030;FRU0006;CHILE;CHILE;697
2005;10;C0030;FRU0022;CHILE;CHILE;93
2005;10;C0030;FRU0023;CHILE;CHILE;930
2005;10;C0030;FRU0003;CHILE;CHILE;279
2005;10;C0030;FRU0038;CHILE;CHILE;185
2005;10;C0030;FRU0032;CHILE;CHILE;232
2005;10;C0032;FRU0060;CHILE;CHILE;3009
2005;10;C0032;FRU0058;CHILE;CHILE;3009
2005;10;C0032;FRU0053;CHILE;CHILE;1504
2005;10;C0032;FRU0027;CHILE;CHILE;1971
2005;10;C0032;FRU0021;CHILE;CHILE;1971
2005;10;C0032;FRU0040;CHILE;CHILE;985
2005;11;C0030;FRU0061;CHILE;CHILE;210
2005;11;C0030;FRU0059;CHILE;CHILE;140
2005;11;C0030;FRU0058;CHILE;CHILE;456
2005;11;C0030;FRU0039;CHILE;CHILE;186
2005;11;C0030;FRU0060;CHILE;CHILE;365
2005;11;C0030;FRU0053;CHILE;CHILE;228
2005;11;C0030;FRU0023;CHILE;CHILE;931
2005;11;C0030;FRU0041;CHILE;CHILE;1599
2005;11;C0030;FRU0032;CHILE;CHILE;137
2005;11;C0030;FRU0003;CHILE;CHILE;415
2005;11;C0030;FRU0056;CHILE;CHILE;140
2005;11;C0031;FRU0038;CHILE;CHILE;1003
2005;11;C0031;FRU0056;CHILE;CHILE;250
2005;11;C0031;FRU0032;CHILE;CHILE;501
2005;11;C0031;FRU0003;CHILE;CHILE;501
2005;11;C0031;FRU0023;CHILE;CHILE;1109
2005;11;C0031;FRU0058;CHILE;CHILE;1849
2005;11;C0031;FRU0053;CHILE;CHILE;369
2005;11;C0031;FRU0060;CHILE;CHILE;1109
2005;11;C0031;FRU0039;CHILE;CHILE;369
2005;11;C0031;FRU0062;CHILE;CHILE;416
2005;11;C0031;FRU0027;CHILE;CHILE;520
2005;11;C0031;FRU0063;CHILE;CHILE;520
2005;11;C0031;FRU0045;CHILE;CHILE;924
2005;11;C0031;FRU0041;CHILE;CHILE;1433
2005;11;C0031;FRU0061;CHILE;CHILE;554
2005;11;C0032;FRU0037;CHILE;CHILE;625
2005;11;C0032;FRU0061;CHILE;CHILE;767
2005;11;C0032;FRU0059;CHILE;CHILE;2398
2005;11;C0032;FRU0041;CHILE;CHILE;1526
2005;11;C0032;FRU0003;CHILE;CHILE;1336
2005;11;C0032;FRU0038;CHILE;CHILE;400
2005;11;C0032;FRU0058;CHILE;CHILE;16007
2005;11;C0032;FRU0060;CHILE;CHILE;16007
2005;11;C0030;FRU0038;CHILE;CHILE;47
2005;11;C0030;FRU0064;CHILE;CHILE;237
2005;12;C0031;FRU0047;CHILE;CHILE;35
2005;12;C0031;FRU0046;CHILE;CHILE;35
2005;12;C0031;FRU0048;CHILE;CHILE;35
2005;12;C0031;FRU0014;CHILE;CHILE;35
2005;12;C0031;FRU0049;CHILE;CHILE;35
2005;12;C0031;FRU0006;CHILE;CHILE;35
2005;12;C0031;FRU0054;CHILE;CHILE;35
2005;12;C0031;FRU0050;CHILE;CHILE;35
2005;12;C0031;FRU0051;CHILE;CHILE;35
2005;12;C0031;FRU0052;CHILE;CHILE;35
2005;12;C0031;FRU0043;CHILE;CHILE;35
2005;12;C0031;FRU0004;CHILE;CHILE;35
2005;12;C0031;FRU0003;CHILE;CHILE;759
2005;12;C0031;FRU0032;CHILE;CHILE;506
2005;12;C0031;FRU0038;CHILE;CHILE;506
2005;12;C0032;FRU0032;CHILE;CHILE;2697
2005;12;C0032;FRU0056;CHILE;CHILE;674
2005;12;C0032;FRU0003;CHILE;CHILE;809
2005;12;C0032;FRU0038;CHILE;CHILE;809
2005;12;C0032;FRU0065;CHILE;CHILE;6310
2005;12;C0032;FRU0062;CHILE;CHILE;1262
2005;12;C0032;FRU0037;CHILE;CHILE;1577
2005;12;C0032;FRU0033;CHILE;CHILE;1893
2005;12;C0032;FRU0064;CHILE;CHILE;1795
2005;12;C0032;FRU0066;CHILE;CHILE;378
2005;12;C0032;FRU0041;CHILE;CHILE;1540
2005;12;C0031;FRU0023;CHILE;CHILE;1120
2005;12;C0031;FRU0059;CHILE;CHILE;560
2005;12;C0031;FRU0041;CHILE;CHILE;1446
2005;12;C0031;FRU0045;CHILE;CHILE;1120
2005;12;C0031;FRU0037;CHILE;CHILE;126
2005;12;C0031;FRU0040;CHILE;CHILE;315
2005;12;C0031;FRU0033;CHILE;CHILE;210
2005;12;C0031;FRU0063;CHILE;CHILE;315
2005;12;C0031;FRU0065;CHILE;CHILE;315
2005;12;C0031;FRU0062;CHILE;CHILE;420
2005;12;C0031;FRU0039;CHILE;CHILE;560
2005;12;C0031;FRU0060;CHILE;CHILE;1493
2005;12;C0031;FRU0064;CHILE;CHILE;373
2005;12;C0031;FRU0058;CHILE;CHILE;2240
2005;12;C0034;FRU0049;CHILE;CHILE;4009
2005;12;C0035;FRU0003;CHILE;CHILE;291
2005;12;C0035;FRU0032;CHILE;CHILE;175
2005;12;C0035;FRU0061;CHILE;CHILE;280
2005;12;C0035;FRU0059;CHILE;CHILE;933
2005;12;C0035;FRU0023;CHILE;CHILE;175
2005;12;C0035;FRU0064;CHILE;CHILE;408
2005;12;C0035;FRU0058;CHILE;CHILE;291
2005;12;C0035;FRU0041;CHILE;CHILE;3080
2005;12;C0036;FRU0049;CHILE;CHILE;1585
2005;12;C0036;FRU0041;CHILE;CHILE;1364
2005;8;C0037;FRU0001;CHILE;CHILE;1722
2005;1;C0004;FRU0005;NORTE AMERICA;CANADA;644
2005;1;C0004;FRU0006;NORTE AMERICA;CANADA;728
2005;1;C0038;FRU0009;ASIA;KOREA;980
2005;1;C0038;FRU0004;ASIA;KOREA;2465
2005;1;C0038;FRU0006;ASIA;KOREA;2480
2005;1;C0038;FRU0019;ASIA;KOREA;1410
2005;1;C0038;FRU0028;ASIA;KOREA;1410
2005;1;C0038;FRU0018;ASIA;KOREA;980
2005;1;C0038;FRU0036;ASIA;KOREA;1410
2005;1;C0038;FRU0012;ASIA;KOREA;2465
2005;1;C0038;FRU0013;ASIA;KOREA;3750
2005;1;C0038;FRU0008;ASIA;KOREA;2480
2005;1;C0038;FRU0035;ASIA;KOREA;1410
2005;1;C0026;FRU0011;EUROPA;INGLATERRA;2899
2005;1;C0026;FRU0017;EUROPA;INGLATERRA;3950
2005;1;C0026;FRU0036;EUROPA;INGLATERRA;2780
2005;1;C0026;FRU0013;EUROPA;INGLATERRA;2500
2005;1;C0026;FRU0020;EUROPA;INGLATERRA;2910
2005;1;C0017;FRU0067;LATINOAMERICA;COLOMBIA;3150
2005;1;C0017;FRU0068;LATINOAMERICA;COLOMBIA;14000
2005;1;C0017;FRU0069;LATINOAMERICA;COLOMBIA;12250
2005;1;C0017;FRU0070;LATINOAMERICA;COLOMBIA;13965
2005;1;C0017;FRU0067;LATINOAMERICA;COLOMBIA;7350
2005;1;C0017;FRU0071;LATINOAMERICA;COLOMBIA;5250
2005;1;C0017;FRU0072;LATINOAMERICA;COLOMBIA;7350
2005;1;C0017;FRU0073;LATINOAMERICA;COLOMBIA;5250
2005;1;C0017;FRU0074;LATINOAMERICA;COLOMBIA;2100
2005;1;C0017;FRU0006;LATINOAMERICA;COLOMBIA;4500
2005;1;C0017;FRU0004;LATINOAMERICA;COLOMBIA;3000
2005;1;C0017;FRU0017;LATINOAMERICA;COLOMBIA;1560
2005;1;C0017;FRU0019;LATINOAMERICA;COLOMBIA;26000
2005;1;C0017;FRU0028;LATINOAMERICA;COLOMBIA;7000
2005;1;C0017;FRU0036;LATINOAMERICA;COLOMBIA;15000
2005;1;C0017;FRU0008;LATINOAMERICA;COLOMBIA;6500
2005;1;C0017;FRU0020;LATINOAMERICA;COLOMBIA;3000
2005;1;C0013;FRU0075;EUROPA;HOLANDA;17267
2005;1;C0013;FRU0006;EUROPA;HOLANDA;2505
2005;1;C0013;FRU0020;EUROPA;HOLANDA;1410
2005;1;C0013;FRU0007;EUROPA;HOLANDA;2015
2005;1;C0013;FRU0028;EUROPA;HOLANDA;6938
2005;1;C0039;FRU0049;EUROPA;BELGICA;246
2005;1;C0039;FRU0007;EUROPA;BELGICA;221
2005;1;C0039;FRU0004;EUROPA;BELGICA;271
2005;1;C0040;FRU0076;EUROPA;ALEMANIA;605
2005;1;C0041;FRU0077;EUROPA;ALEMANIA;799
2005;1;C0041;FRU0017;EUROPA;ALEMANIA;599
2005;1;C0041;FRU0078;EUROPA;ALEMANIA;1204
2005;1;C0041;FRU0018;EUROPA;ALEMANIA;1204
2005;1;C0041;FRU0019;EUROPA;ALEMANIA;399
2005;1;C0042;FRU0036;EUROPA;NORUEGA;93
2005;1;C0042;FRU0077;EUROPA;NORUEGA;93
2005;1;C0042;FRU0034;EUROPA;NORUEGA;93
2005;1;C0042;FRU0019;EUROPA;NORUEGA;93
2005;1;C0042;FRU0017;EUROPA;NORUEGA;93
