Año;Mes;CodCliente;codproducto;mercado;Pais;MontoUSD
2008;1;C0036;FRU0008;CHILE;CHILE;62
2008;1;C0032;FRU0008;CHILE;CHILE;433
2008;1;C0032;FRU0002;CHILE;CHILE;1026
2008;1;C0032;FRU0004;CHILE;CHILE;1026
2008;2;C0031;FRU0026;CHILE;CHILE;843
2008;2;C0031;FRU0008;CHILE;CHILE;789
2008;2;C0085;FRU0002;CHILE;CHILE;2301
2008;2;C0085;FRU0006;CHILE;CHILE;7675
2008;2;C0085;FRU0017;CHILE;CHILE;9392
2008;2;C0085;FRU0005;CHILE;CHILE;13152
2008;2;C0085;FRU0004;CHILE;CHILE;3715
2008;2;C0085;FRU0008;CHILE;CHILE;2218
2008;2;C0085;FRU0008;CHILE;CHILE;887
2008;2;C0085;FRU0026;CHILE;CHILE;3697
2008;2;C0085;FRU0008;CHILE;CHILE;2958
2008;2;C0085;FRU0011;CHILE;CHILE;945
2008;2;C0085;FRU0009;CHILE;CHILE;327
2008;2;C0032;FRU0026;CHILE;CHILE;1573
2008;2;C0032;FRU0008;CHILE;CHILE;1573
2008;2;C0032;FRU0007;CHILE;CHILE;455
2008;2;C0032;FRU0006;CHILE;CHILE;2478
2008;2;C0032;FRU0004;CHILE;CHILE;162
2008;2;C0032;FRU0017;CHILE;CHILE;835
2008;2;C0032;FRU0006;CHILE;CHILE;835
2008;2;C0032;FRU0002;CHILE;CHILE;232
2008;2;C0032;FRU0012;CHILE;CHILE;325
2008;2;C0032;FRU0011;CHILE;CHILE;396
2008;2;C0032;FRU0009;CHILE;CHILE;820
2008;2;C0036;FRU0002;CHILE;CHILE;617
2008;2;C0036;FRU0004;CHILE;CHILE;617
2008;2;C0036;FRU0005;CHILE;CHILE;321
2008;2;C0036;FRU0008;CHILE;CHILE;192
2008;2;C0036;FRU0008;CHILE;CHILE;64
2008;2;C0036;FRU0026;CHILE;CHILE;192
2008;2;C0036;FRU0008;CHILE;CHILE;642
2008;2;C0032;FRU0010;CHILE;CHILE;792
2008;2;C0085;FRU0007;CHILE;CHILE;2854
2008;2;C0085;FRU0011;CHILE;CHILE;757
2008;2;C0085;FRU0003;CHILE;CHILE;2015
2008;2;C0085;FRU0010;CHILE;CHILE;268
2008;2;C0085;FRU0028;CHILE;CHILE;943
2008;2;C0085;FRU0012;CHILE;CHILE;2078
2008;2;C0085;FRU0002;CHILE;CHILE;1615
2008;2;C0032;FRU0004;CHILE;CHILE;251
2008;2;C0032;FRU0002;CHILE;CHILE;209
2008;2;C0032;FRU0010;CHILE;CHILE;335
2008;2;C0032;FRU0008;CHILE;CHILE;454
2008;2;C0032;FRU0008;CHILE;CHILE;454
2008;2;C0032;FRU0033;CHILE;CHILE;97
2008;2;C0032;FRU0013;CHILE;CHILE;52
2008;2;C0031;FRU0002;CHILE;CHILE;1470
2008;2;C0031;FRU0006;CHILE;CHILE;861
2008;2;C0031;FRU0003;CHILE;CHILE;307
2008;2;C0031;FRU0004;CHILE;CHILE;1222
2008;2;C0031;FRU0005;CHILE;CHILE;759
2008;2;C0031;FRU0008;CHILE;CHILE;637
2008;2;C0031;FRU0008;CHILE;CHILE;373
2008;2;C0031;FRU0009;CHILE;CHILE;402
2008;2;C0031;FRU0010;CHILE;CHILE;201
2008;2;C0031;FRU0007;CHILE;CHILE;503
2008;2;C0031;FRU0011;CHILE;CHILE;422
2008;2;C0031;FRU0033;CHILE;CHILE;648
2008;3;C0085;FRU0005;CHILE;CHILE;2825
2008;3;C0085;FRU0008;CHILE;CHILE;398
2008;3;C0032;FRU0004;CHILE;CHILE;881
2008;3;C0032;FRU0035;CHILE;CHILE;853
2008;3;C0032;FRU0002;CHILE;CHILE;1322
2008;3;C0032;FRU0033;CHILE;CHILE;617
2008;3;C0032;FRU0010;CHILE;CHILE;440
2008;3;C0032;FRU0010;CHILE;CHILE;247
2008;3;C0032;FRU0006;CHILE;CHILE;123
2008;3;C0032;FRU0011;CHILE;CHILE;123
2008;3;C0032;FRU0008;CHILE;CHILE;896
2008;3;C0032;FRU0008;CHILE;CHILE;597
2008;3;C0032;FRU0026;CHILE;CHILE;896
2008;3;C0032;FRU0008;CHILE;CHILE;1195
2008;3;C0036;FRU0008;CHILE;CHILE;134
2008;3;C0036;FRU0026;CHILE;CHILE;134
2008;3;C0036;FRU0002;CHILE;CHILE;67
2008;3;C0036;FRU0028;CHILE;CHILE;537
2008;3;C0036;FRU0004;CHILE;CHILE;537
2008;3;C0036;FRU0008;CHILE;CHILE;67
2008;3;C0036;FRU0005;CHILE;CHILE;336
2008;3;C0036;FRU0006;CHILE;CHILE;67
2008;3;C0032;FRU0011;CHILE;CHILE;589
2008;3;C0035;FRU0004;CHILE;CHILE;1311
2008;3;C0035;FRU0008;CHILE;CHILE;3416
2008;3;C0035;FRU0026;CHILE;CHILE;2049
2008;3;C0035;FRU0002;CHILE;CHILE;3416
2008;3;C0035;FRU0007;CHILE;CHILE;11390
2008;4;C0031;FRU0021;CHILE;CHILE;9973
2008;4;C0031;FRU0004;CHILE;CHILE;1867
2008;4;C0031;FRU0026;CHILE;CHILE;965
2008;4;C0031;FRU0006;CHILE;CHILE;205
2008;4;C0031;FRU0005;CHILE;CHILE;461
2008;4;C0031;FRU0004;CHILE;CHILE;658
2008;4;C0031;FRU0002;CHILE;CHILE;1021
2008;4;C0031;FRU0033;CHILE;CHILE;1646
2008;4;C0031;FRU0028;CHILE;CHILE;1317
2008;4;C0085;FRU0028;CHILE;CHILE;2424
2008;4;C0085;FRU0008;CHILE;CHILE;4032
2008;4;C0085;FRU0004;CHILE;CHILE;3030
2008;4;C0085;FRU0008;CHILE;CHILE;1209
2008;4;C0085;FRU0026;CHILE;CHILE;2016
2008;4;C0085;FRU0004;CHILE;CHILE;3487
2008;4;C0085;FRU0006;CHILE;CHILE;3487
2008;4;C0085;FRU0007;CHILE;CHILE;2789
2008;4;C0085;FRU0005;CHILE;CHILE;10461
2008;4;C0085;FRU0017;CHILE;CHILE;4717
2008;4;C0085;FRU0002;CHILE;CHILE;1179
2008;4;C0085;FRU0021;CHILE;CHILE;15167
2008;4;C0032;FRU0033;CHILE;CHILE;591
2008;4;C0032;FRU0005;CHILE;CHILE;1268
2008;4;C0032;FRU0009;CHILE;CHILE;634
2008;4;C0032;FRU0021;CHILE;CHILE;1638
2008;4;C0032;FRU0007;CHILE;CHILE;422
2008;4;C0032;FRU0010;CHILE;CHILE;211
2008;4;C0032;FRU0010;CHILE;CHILE;118
2008;4;C0032;FRU0004;CHILE;CHILE;118
2008;4;C0032;FRU0002;CHILE;CHILE;118
2008;4;C0032;FRU0012;CHILE;CHILE;118
2008;4;C0032;FRU0011;CHILE;CHILE;118
2008;4;C0032;FRU0004;CHILE;CHILE;1268
2008;4;C0032;FRU0006;CHILE;CHILE;1268
2008;4;C0036;FRU0008;CHILE;CHILE;132
2008;4;C0036;FRU0008;CHILE;CHILE;330
2008;4;C0036;FRU0026;CHILE;CHILE;132
2008;4;C0036;FRU0002;CHILE;CHILE;132
2008;4;C0036;FRU0005;CHILE;CHILE;330
2008;4;C0036;FRU0004;CHILE;CHILE;528
2008;4;C0036;FRU0028;CHILE;CHILE;528
2008;4;C0036;FRU0021;CHILE;CHILE;2180
2008;4;C0031;FRU0010;CHILE;CHILE;51
2008;4;C0031;FRU0007;CHILE;CHILE;204
2008;4;C0031;FRU0008;CHILE;CHILE;53
2008;4;C0031;FRU0027;CHILE;CHILE;1585
2008;4;C0031;FRU0008;CHILE;CHILE;53
2008;5;C0085;FRU0010;CHILE;CHILE;5243
2008;5;C0085;FRU0012;CHILE;CHILE;4119
2008;5;C0085;FRU0037;CHILE;CHILE;13288
2008;5;C0085;FRU0006;CHILE;CHILE;2247
2008;5;C0085;FRU0003;CHILE;CHILE;1993
2008;5;C0085;FRU0002;CHILE;CHILE;1152
2008;5;C0085;FRU0028;CHILE;CHILE;692
2008;5;C0085;FRU0026;CHILE;CHILE;1152
2008;5;C0085;FRU0004;CHILE;CHILE;996
2008;5;C0085;FRU0004;CHILE;CHILE;1732
2008;5;C0085;FRU0027;CHILE;CHILE;3986
2008;5;C0085;FRU0017;CHILE;CHILE;1872
2008;5;C0032;FRU0004;CHILE;CHILE;606
2008;5;C0032;FRU0008;CHILE;CHILE;819
2008;5;C0032;FRU0011;CHILE;CHILE;548
2008;5;C0032;FRU0040;CHILE;CHILE;15
2008;5;C0032;FRU0034;CHILE;CHILE;15
2008;5;C0032;FRU0008;CHILE;CHILE;15
2008;5;C0032;FRU0003;CHILE;CHILE;15
2008;5;C0032;FRU0041;CHILE;CHILE;15
2008;5;C0032;FRU0023;CHILE;CHILE;15
2008;5;C0032;FRU0042;CHILE;CHILE;15
2008;5;C0032;FRU0043;CHILE;CHILE;15
2008;5;C0032;FRU0044;CHILE;CHILE;15
2008;5;C0032;FRU0004;CHILE;CHILE;15
2008;5;C0032;FRU0045;CHILE;CHILE;15
2008;5;C0032;FRU0046;CHILE;CHILE;15
2008;5;C0032;FRU0021;CHILE;CHILE;1566
2008;5;C0032;FRU0028;CHILE;CHILE;606
2008;5;C0032;FRU0002;CHILE;CHILE;1090
2008;5;C0032;FRU0003;CHILE;CHILE;1213
2008;5;C0032;FRU0050;CHILE;CHILE;600
2008;5;C0032;FRU0027;CHILE;CHILE;1200
2008;5;C0032;FRU0004;CHILE;CHILE;400
2008;5;C0032;FRU0010;CHILE;CHILE;400
2008;5;C0032;FRU0009;CHILE;CHILE;600
2008;5;C0032;FRU0008;CHILE;CHILE;542
2008;5;C0032;FRU0026;CHILE;CHILE;271
2008;5;C0032;FRU0037;CHILE;CHILE;1601
2008;6;C0085;FRU0003;CHILE;CHILE;1932
2008;6;C0085;FRU0004;CHILE;CHILE;2899
2008;6;C0085;FRU0027;CHILE;CHILE;3865
2008;6;C0085;FRU0004;CHILE;CHILE;875
2008;6;C0085;FRU0009;CHILE;CHILE;1288
2008;6;C0085;FRU0002;CHILE;CHILE;873
2008;6;C0085;FRU0021;CHILE;CHILE;1303
2008;6;C0085;FRU0010;CHILE;CHILE;2128
2008;6;C0085;FRU0037;CHILE;CHILE;1932
2008;6;C0085;FRU0050;CHILE;CHILE;644
2008;6;C0085;FRU0056;CHILE;CHILE;1773
2008;6;C0036;FRU0005;CHILE;CHILE;209
2008;6;C0036;FRU0002;CHILE;CHILE;125
2008;6;C0036;FRU0021;CHILE;CHILE;553
2008;6;C0036;FRU0027;CHILE;CHILE;83
2008;6;C0032;FRU0012;CHILE;CHILE;150
2008;6;C0031;FRU0005;CHILE;CHILE;393
2008;6;C0031;FRU0027;CHILE;CHILE;261
2008;6;C0031;FRU0026;CHILE;CHILE;895
2008;6;C0031;FRU0008;CHILE;CHILE;412
2008;6;C0031;FRU0004;CHILE;CHILE;1442
2008;6;C0031;FRU0003;CHILE;CHILE;131
2008;6;C0031;FRU0028;CHILE;CHILE;528
2008;6;C0031;FRU0009;CHILE;CHILE;328
2008;6;C0031;FRU0010;CHILE;CHILE;98
2008;6;C0031;FRU0007;CHILE;CHILE;393
2008;6;C0031;FRU0002;CHILE;CHILE;241
2008;6;C0031;FRU0011;CHILE;CHILE;68
2008;6;C0031;FRU0008;CHILE;CHILE;68
2008;7;C0108;FRU0039;CHILE;CHILE;9024
2008;7;C0031;FRU0008;CHILE;CHILE;585
2008;7;C0031;FRU0026;CHILE;CHILE;1233
2008;7;C0031;FRU0010;CHILE;CHILE;328
2008;7;C0031;FRU0027;CHILE;CHILE;984
2008;7;C0031;FRU0037;CHILE;CHILE;492
2008;7;C0031;FRU0031;CHILE;CHILE;950
2008;7;C0031;FRU0028;CHILE;CHILE;949
2008;7;C0031;FRU0002;CHILE;CHILE;274
2008;7;C0031;FRU0011;CHILE;CHILE;136
2008;7;C0031;FRU0008;CHILE;CHILE;240
2008;7;C0031;FRU0004;CHILE;CHILE;1213
2008;7;C0031;FRU0021;CHILE;CHILE;2122
2008;7;C0031;FRU0033;CHILE;CHILE;950
2008;7;C0031;FRU0003;CHILE;CHILE;196
2008;7;C0031;FRU0050;CHILE;CHILE;328
2008;7;C0085;FRU0031;CHILE;CHILE;459
2008;7;C0085;FRU0037;CHILE;CHILE;1805
2008;7;C0085;FRU0050;CHILE;CHILE;270
2008;7;C0085;FRU0002;CHILE;CHILE;305
2008;7;C0085;FRU0008;CHILE;CHILE;101
2008;7;C0085;FRU0004;CHILE;CHILE;229
2008;7;C0085;FRU0028;CHILE;CHILE;229
2008;7;C0085;FRU0006;CHILE;CHILE;7505
2008;7;C0032;FRU0027;CHILE;CHILE;804
2008;7;C0032;FRU0031;CHILE;CHILE;536
2008;7;C0032;FRU0028;CHILE;CHILE;536
2008;7;C0032;FRU0004;CHILE;CHILE;268
2008;7;C0032;FRU0037;CHILE;CHILE;402
2008;7;C0032;FRU0011;CHILE;CHILE;363
2008;7;C0032;FRU0008;CHILE;CHILE;363
2008;7;C0032;FRU0026;CHILE;CHILE;363
2008;7;C0032;FRU0002;CHILE;CHILE;363
2008;7;C0036;FRU0027;CHILE;CHILE;125
2008;7;C0036;FRU0031;CHILE;CHILE;268
2008;7;C0036;FRU0028;CHILE;CHILE;201
2008;7;C0036;FRU0021;CHILE;CHILE;830
2008;7;C0036;FRU0037;CHILE;CHILE;293
2008;7;C0085;FRU0027;CHILE;CHILE;1354
2008;8;C0031;FRU0004;CHILE;CHILE;491
2008;8;C0031;FRU0050;CHILE;CHILE;262
2008;8;C0031;FRU0028;CHILE;CHILE;474
2008;8;C0031;FRU0037;CHILE;CHILE;328
2008;8;C0031;FRU0026;CHILE;CHILE;241
2008;8;C0031;FRU0002;CHILE;CHILE;172
2008;8;C0031;FRU0021;CHILE;CHILE;1415
2008;8;C0031;FRU0027;CHILE;CHILE;68
2008;8;C0032;FRU0021;CHILE;CHILE;1039
2008;8;C0032;FRU0031;CHILE;CHILE;268
2008;8;C0032;FRU0028;CHILE;CHILE;268
2008;8;C0032;FRU0004;CHILE;CHILE;134
2008;8;C0032;FRU0037;CHILE;CHILE;402
2008;8;C0032;FRU0027;CHILE;CHILE;402
2008;8;C0032;FRU0010;CHILE;CHILE;268
2008;8;C0032;FRU0010;CHILE;CHILE;150
2008;8;C0032;FRU0002;CHILE;CHILE;301
2008;8;C0032;FRU0027;CHILE;CHILE;545
2008;8;C0032;FRU0059;CHILE;CHILE;545
2008;8;C0032;FRU0008;CHILE;CHILE;545
2008;8;C0032;FRU0002;CHILE;CHILE;545
2008;8;C0032;FRU0026;CHILE;CHILE;545
2008;8;C0032;FRU0050;CHILE;CHILE;268
2008;8;C0032;FRU0009;CHILE;CHILE;413
2008;8;C0036;FRU0027;CHILE;CHILE;209
2008;8;C0036;FRU0037;CHILE;CHILE;125
2008;8;C0036;FRU0008;CHILE;CHILE;335
2008;8;C0036;FRU0026;CHILE;CHILE;167
2008;8;C0036;FRU0002;CHILE;CHILE;83
2008;8;C0036;FRU0004;CHILE;CHILE;83
2008;8;C0036;FRU0028;CHILE;CHILE;301
2008;8;C0036;FRU0021;CHILE;CHILE;1106
2008;8;C0036;FRU0031;CHILE;CHILE;226
2008;8;C0085;FRU0031;CHILE;CHILE;1301
2008;8;C0085;FRU0037;CHILE;CHILE;6770
2008;8;C0085;FRU0010;CHILE;CHILE;2980
2008;8;C0085;FRU0050;CHILE;CHILE;3158
2008;8;C0085;FRU0059;CHILE;CHILE;202
2008;8;C0085;FRU0009;CHILE;CHILE;90
2008;8;C0085;FRU0002;CHILE;CHILE;1017
2008;8;C0085;FRU0027;CHILE;CHILE;101
2008;8;C0085;FRU0004;CHILE;CHILE;676
2008;8;C0085;FRU0026;CHILE;CHILE;406
2008;8;C0085;FRU0006;CHILE;CHILE;149
2008;8;C0085;FRU0028;CHILE;CHILE;383
2008;8;C0085;FRU0027;CHILE;CHILE;3610
2008;8;C0085;FRU0056;CHILE;CHILE;3726
2008;8;C0085;FRU0062;CHILE;CHILE;869
2008;8;C0085;FRU0021;CHILE;CHILE;1217
2008;9;C0031;FRU0021;CHILE;CHILE;943
2008;9;C0031;FRU0037;CHILE;CHILE;393
2008;9;C0031;FRU0010;CHILE;CHILE;131
2008;9;C0031;FRU0027;CHILE;CHILE;229
2008;9;C0031;FRU0002;CHILE;CHILE;68
2008;9;C0031;FRU0059;CHILE;CHILE;103
2008;9;C0031;FRU0004;CHILE;CHILE;656
2008;9;C0031;FRU0033;CHILE;CHILE;422
2008;9;C0031;FRU0003;CHILE;CHILE;164
2008;9;C0031;FRU0026;CHILE;CHILE;137
2008;9;C0032;FRU0004;CHILE;CHILE;804
2008;9;C0032;FRU0050;CHILE;CHILE;536
2008;9;C0032;FRU0010;CHILE;CHILE;268
2008;9;C0032;FRU0009;CHILE;CHILE;632
2008;9;C0032;FRU0010;CHILE;CHILE;603
2008;9;C0032;FRU0002;CHILE;CHILE;301
2008;9;C0032;FRU0008;CHILE;CHILE;545
2008;9;C0032;FRU0026;CHILE;CHILE;363
2008;9;C0032;FRU0002;CHILE;CHILE;727
2008;9;C0032;FRU0052;CHILE;CHILE;301
2008;9;C0032;FRU0059;CHILE;CHILE;363
2008;9;C0032;FRU0027;CHILE;CHILE;363
2008;9;C0032;FRU0037;CHILE;CHILE;1609
2008;9;C0032;FRU0027;CHILE;CHILE;1207
2008;9;C0032;FRU0056;CHILE;CHILE;226
2008;9;C0032;FRU0006;CHILE;CHILE;452
2008;9;C0032;FRU0062;CHILE;CHILE;150
2008;9;C0032;FRU0017;CHILE;CHILE;226
2008;9;C0032;FRU0021;CHILE;CHILE;623
2008;9;C0032;FRU0031;CHILE;CHILE;268
2008;9;C0032;FRU0028;CHILE;CHILE;268
2008;9;C0085;FRU0002;CHILE;CHILE;2037
2008;9;C0085;FRU0031;CHILE;CHILE;1685
2008;9;C0085;FRU0052;CHILE;CHILE;1242
2008;9;C0085;FRU0004;CHILE;CHILE;4513
2008;9;C0085;FRU0026;CHILE;CHILE;1274
2008;9;C0085;FRU0006;CHILE;CHILE;1242
2008;9;C0085;FRU0010;CHILE;CHILE;541
2008;9;C0085;FRU0062;CHILE;CHILE;745
2008;9;C0085;FRU0028;CHILE;CHILE;1149
2008;9;C0085;FRU0056;CHILE;CHILE;4969
2008;9;C0085;FRU0010;CHILE;CHILE;1987
2008;9;C0085;FRU0037;CHILE;CHILE;13540
2008;9;C0085;FRU0008;CHILE;CHILE;1019
2008;9;C0085;FRU0002;CHILE;CHILE;745
2008;9;C0085;FRU0050;CHILE;CHILE;3610
2008;9;C0085;FRU0059;CHILE;CHILE;509
2008;9;C0085;FRU0021;CHILE;CHILE;1521
2008;9;C0085;FRU0027;CHILE;CHILE;203
2008;9;C0085;FRU0027;CHILE;CHILE;13541
2008;9;C0036;FRU0027;CHILE;CHILE;41
2008;9;C0036;FRU0031;CHILE;CHILE;226
2008;9;C0036;FRU0021;CHILE;CHILE;830
2008;9;C0036;FRU0002;CHILE;CHILE;209
2008;9;C0036;FRU0028;CHILE;CHILE;226
2008;9;C0036;FRU0037;CHILE;CHILE;167
2008;9;C0085;FRU0019;CHILE;CHILE;225
2008;10;C0109;FRU0002;CHILE;CHILE;62
2008;10;C0110;FRU0037;CHILE;CHILE;50
2008;10;C0085;FRU0012;CHILE;CHILE;2434
2008;10;C0085;FRU0026;CHILE;CHILE;509
2008;10;C0085;FRU0062;CHILE;CHILE;248
2008;10;C0085;FRU0028;CHILE;CHILE;919
2008;10;C0085;FRU0056;CHILE;CHILE;2236
2008;10;C0085;FRU0019;CHILE;CHILE;677
2008;10;C0085;FRU0008;CHILE;CHILE;611
2008;10;C0085;FRU0031;CHILE;CHILE;919
2008;10;C0085;FRU0004;CHILE;CHILE;456
2008;10;C0085;FRU0027;CHILE;CHILE;912
2008;10;C0085;FRU0010;CHILE;CHILE;2236
2008;10;C0085;FRU0002;CHILE;CHILE;764
2008;10;C0085;FRU0037;CHILE;CHILE;1354
2008;10;C0032;FRU0009;CHILE;CHILE;364
2008;10;C0032;FRU0010;CHILE;CHILE;301
2008;10;C0032;FRU0017;CHILE;CHILE;301
2008;10;C0032;FRU0006;CHILE;CHILE;301
2008;10;C0032;FRU0002;CHILE;CHILE;75
2008;10;C0032;FRU0027;CHILE;CHILE;363
2008;10;C0032;FRU0059;CHILE;CHILE;363
2008;10;C0032;FRU0008;CHILE;CHILE;327
2008;10;C0032;FRU0026;CHILE;CHILE;363
2008;10;C0032;FRU0002;CHILE;CHILE;363
2008;10;C0032;FRU0037;CHILE;CHILE;402
2008;10;C0032;FRU0050;CHILE;CHILE;134
2008;10;C0032;FRU0027;CHILE;CHILE;402
2008;10;C0032;FRU0004;CHILE;CHILE;268
2008;10;C0032;FRU0019;CHILE;CHILE;268
2008;10;C0032;FRU0028;CHILE;CHILE;536
2008;10;C0032;FRU0031;CHILE;CHILE;536
2008;10;C0032;FRU0052;CHILE;CHILE;226
2008;10;C0032;FRU0062;CHILE;CHILE;226
2008;10;C0032;FRU0017;CHILE;CHILE;268
2008;10;C0032;FRU0078;CHILE;CHILE;75
2008;10;C0031;FRU0019;CHILE;CHILE;131
2008;10;C0031;FRU0004;CHILE;CHILE;1476
2008;10;C0031;FRU0037;CHILE;CHILE;229
2008;10;C0031;FRU0009;CHILE;CHILE;32
2008;10;C0031;FRU0027;CHILE;CHILE;196
2008;10;C0031;FRU0050;CHILE;CHILE;196
2008;10;C0031;FRU0008;CHILE;CHILE;103
2008;10;C0031;FRU0002;CHILE;CHILE;68
2008;10;C0031;FRU0059;CHILE;CHILE;68
2008;10;C0031;FRU0027;CHILE;CHILE;68
2008;10;C0031;FRU0012;CHILE;CHILE;707
2008;11;C0031;FRU0037;CHILE;CHILE;229
2008;11;C0031;FRU0009;CHILE;CHILE;65
2008;11;C0031;FRU0027;CHILE;CHILE;753
2008;11;C0031;FRU0050;CHILE;CHILE;65
2008;11;C0031;FRU0002;CHILE;CHILE;137
2008;11;C0031;FRU0021;CHILE;CHILE;471
2008;11;C0031;FRU0004;CHILE;CHILE;98
2008;11;C0031;FRU0019;CHILE;CHILE;65
2008;11;C0085;FRU0031;CHILE;CHILE;4021
2008;11;C0085;FRU0008;CHILE;CHILE;1629
2008;11;C0085;FRU0007;CHILE;CHILE;497
2008;11;C0085;FRU0028;CHILE;CHILE;956
2008;11;C0085;FRU0008;CHILE;CHILE;407
2008;11;C0085;FRU0036;CHILE;CHILE;497
2008;11;C0085;FRU0004;CHILE;CHILE;2933
2008;11;C0085;FRU0062;CHILE;CHILE;745
2008;11;C0085;FRU0037;CHILE;CHILE;9929
2008;11;C0085;FRU0010;CHILE;CHILE;1739
2008;11;C0085;FRU0052;CHILE;CHILE;745
2008;11;C0085;FRU0059;CHILE;CHILE;712
2008;11;C0085;FRU0027;CHILE;CHILE;5190
2008;11;C0085;FRU0078;CHILE;CHILE;497
2008;11;C0035;FRU0050;CHILE;CHILE;349
2008;11;C0032;FRU0050;CHILE;CHILE;134
2008;11;C0032;FRU0040;CHILE;CHILE;10
2008;11;C0032;FRU0034;CHILE;CHILE;10
2008;11;C0032;FRU0008;CHILE;CHILE;10
2008;11;C0032;FRU0003;CHILE;CHILE;10
2008;11;C0032;FRU0041;CHILE;CHILE;10
2008;11;C0032;FRU0023;CHILE;CHILE;10
2008;11;C0032;FRU0042;CHILE;CHILE;10
2008;11;C0032;FRU0043;CHILE;CHILE;10
2008;11;C0032;FRU0044;CHILE;CHILE;10
2008;11;C0032;FRU0004;CHILE;CHILE;10
2008;11;C0032;FRU0045;CHILE;CHILE;10
2008;11;C0032;FRU0046;CHILE;CHILE;10
2008;11;C0032;FRU0062;CHILE;CHILE;75
2008;11;C0032;FRU0031;CHILE;CHILE;402
2008;11;C0032;FRU0028;CHILE;CHILE;402
2008;11;C0032;FRU0004;CHILE;CHILE;536
2008;11;C0032;FRU0037;CHILE;CHILE;536
2008;11;C0032;FRU0017;CHILE;CHILE;134
2008;11;C0032;FRU0027;CHILE;CHILE;536
2008;11;C0032;FRU0078;CHILE;CHILE;75
2008;11;C0032;FRU0052;CHILE;CHILE;75
2008;11;C0032;FRU0019;CHILE;CHILE;402
2008;11;C0032;FRU0027;CHILE;CHILE;181
2008;11;C0032;FRU0059;CHILE;CHILE;727
2008;11;C0032;FRU0002;CHILE;CHILE;545
2008;11;C0036;FRU0008;CHILE;CHILE;125
2008;11;C0036;FRU0004;CHILE;CHILE;83
2008;11;C0036;FRU0037;CHILE;CHILE;293
2008;11;C0036;FRU0027;CHILE;CHILE;125
2008;11;C0036;FRU0021;CHILE;CHILE;553
2008;11;C0036;FRU0031;CHILE;CHILE;377
2008;11;C0036;FRU0028;CHILE;CHILE;377
2008;11;C0036;FRU0002;CHILE;CHILE;41
2008;11;C0036;FRU0026;CHILE;CHILE;41
2008;11;C0036;FRU0027;CHILE;CHILE;41
2008;11;C0085;FRU0009;CHILE;CHILE;270
2008;11;C0085;FRU0002;CHILE;CHILE;509
2008;11;C0085;FRU0021;CHILE;CHILE;608
2008;11;C0085;FRU0027;CHILE;CHILE;559
2008;11;C0085;FRU0056;CHILE;CHILE;745
2008;11;C0085;FRU0026;CHILE;CHILE;764
2008;11;C0085;FRU0019;CHILE;CHILE;677
2008;11;C0085;FRU0012;CHILE;CHILE;1521
2008;12;C0031;FRU0037;CHILE;CHILE;131
2008;12;C0031;FRU0059;CHILE;CHILE;68
2008;12;C0031;FRU0050;CHILE;CHILE;65
2008;12;C0031;FRU0021;CHILE;CHILE;235
2008;12;C0031;FRU0017;CHILE;CHILE;65
2008;12;C0032;FRU0021;CHILE;CHILE;207
2008;12;C0032;FRU0028;CHILE;CHILE;268
2008;12;C0032;FRU0004;CHILE;CHILE;1421
2008;12;C0032;FRU0037;CHILE;CHILE;938
2008;12;C0032;FRU0050;CHILE;CHILE;536
